Seconds,Data
78852.862,475
78852.867,474
78852.873,471
78852.878,471
78852.883,474
78852.889,473
78852.894,470
78852.899,471
78852.904,473
78852.91,470
78852.915,468
78852.92,470
78852.925,471
78852.931,469
78852.936,468
78852.941,473
78852.946,474
78852.952,472
78852.957,473
78852.962,479
78852.967,481
78852.973,481
78852.978,486
78852.983,494
78852.988,498
78852.994,501
78852.999,509
78853.004,518
78853.009,524
78853.015,530
78853.02,538
78853.025,547
78853.03,551
78853.036,556
78853.041,565
78853.046,571
78853.052,572
78853.057,575
78853.062,580
78853.067,582
78853.073,581
78853.078,583
78853.083,585
78853.088,584
78853.094,580
78853.099,580
78853.104,580
78853.109,576
78853.115,570
78853.12,569
78853.125,566
78853.13,560
78853.136,555
78853.141,554
78853.146,550
78853.151,544
78853.157,540
78853.162,540
78853.167,536
78853.172,530
78853.178,527
78853.183,526
78853.188,524
78853.193,517
78853.199,516
78853.204,516
78853.209,512
78853.214,508
78853.22,510
78853.225,511
78853.23,507
78853.236,506
78853.241,508
78853.246,509
78853.251,505
78853.257,505
78853.262,508
78853.267,506
78853.272,503
78853.278,504
78853.283,506
78853.288,505
78853.293,502
78853.299,504
78853.304,506
78853.309,504
78853.314,502
78853.32,505
78853.325,508
78853.33,506
78853.335,506
78853.341,510
78853.346,511
78853.351,508
78853.356,508
78853.362,512
78853.367,512
78853.372,509
78853.377,510
78853.383,513
78853.388,512
78853.393,511
78853.398,513
78853.404,516
78853.409,514
78853.414,512
78853.42,515
78853.425,517
78853.43,514
78853.435,513
78853.441,516
78853.446,518
78853.451,514
78853.456,512
78853.462,515
78853.467,515
78853.472,510
78853.477,510
78853.483,512
78853.488,509
78853.493,506
78853.498,506
78853.504,507
78853.509,504
78853.514,500
78853.519,501
78853.525,502
78853.53,499
78853.535,497
78853.54,499
78853.546,498
78853.551,495
78853.556,493
78853.561,496
78853.567,495
78853.572,490
78853.577,490
78853.582,492
78853.588,489
78853.593,485
78853.598,486
78853.604,489
78853.609,487
78853.614,484
78853.619,486
78853.625,488
78853.63,486
78853.635,484
78853.64,487
78853.646,487
78853.651,483
78853.656,482
78853.661,485
78853.667,484
78853.672,481
78853.677,481
78853.682,484
78853.688,484
78853.693,482
78853.698,485
78853.703,488
78853.709,487
78853.714,486
78853.719,488
78853.724,491
78853.73,490
78853.735,489
78853.74,493
78853.745,494
78853.751,491
78853.756,490
78853.761,492
78853.767,492
78853.772,488
78853.777,488
78853.782,490
78853.788,487
78853.793,484
78853.798,484
78853.803,486
78853.809,483
78853.814,480
78853.819,482
78853.824,484
78853.83,481
78853.835,481
78853.84,486
78853.845,490
78853.851,491
78853.856,494
78853.861,502
78853.866,508
78853.872,512
78853.877,519
78853.882,530
78853.887,536
78853.893,542
78853.898,552
78853.903,562
78853.908,568
78853.914,573
78853.919,583
78853.924,591
78853.929,595
78853.935,599
78853.94,607
78853.945,612
78853.951,613
78853.956,615
78853.961,620
78853.966,621
78853.972,618
78853.977,618
78853.982,620
78853.987,617
78853.993,613
78853.998,611
78854.003,611
78854.008,604
78854.014,599
78854.019,597
78854.024,594
78854.029,587
78854.035,581
78854.04,580
78854.045,577
78854.05,570
78854.056,566
78854.061,566
78854.066,563
78854.071,558
78854.077,556
78854.082,557
78854.087,554
78854.092,550
78854.098,548
78854.103,549
78854.108,545
78854.113,541
78854.119,541
78854.124,542
78854.129,538
78854.135,535
78854.14,537
78854.145,538
78854.15,534
78854.156,533
78854.161,536
78854.166,536
78854.171,533
78854.177,533
78854.182,537
78854.187,535
78854.192,532
78854.198,533
78854.203,536
78854.208,535
78854.213,532
78854.219,535
78854.224,537
78854.229,535
78854.234,534
78854.24,537
78854.245,538
78854.25,536
78854.255,536
78854.261,540
78854.266,542
78854.271,540
78854.276,541
78854.282,544
78854.287,544
78854.292,540
78854.297,542
78854.303,544
78854.308,542
78854.313,540
78854.319,541
78854.324,543
78854.329,540
78854.334,537
78854.34,540
78854.345,540
78854.35,537
78854.355,535
78854.361,538
78854.366,537
78854.371,533
78854.376,533
78854.382,535
78854.387,532
78854.392,528
78854.397,527
78854.403,528
78854.408,524
78854.413,519
78854.418,519
78854.424,519
78854.429,515
78854.434,510
78854.439,512
78854.445,513
78854.45,508
78854.455,506
78854.46,507
78854.466,506
78854.471,503
78854.476,503
78854.482,505
78854.487,504
78854.492,501
78854.497,503
78854.503,505
78854.508,504
78854.513,501
78854.518,504
78854.524,505
78854.529,503
78854.534,501
78854.539,505
78854.545,507
78854.55,504
78854.555,503
78854.56,507
78854.566,507
78854.571,503
78854.576,504
78854.581,507
78854.587,506
78854.592,504
78854.597,505
78854.602,508
78854.608,506
78854.613,503
78854.618,506
78854.623,508
78854.629,505
78854.634,503
78854.639,506
78854.644,507
78854.65,503
78854.655,502
78854.66,505
78854.666,504
78854.671,500
78854.676,500
78854.681,503
78854.687,501
78854.692,498
78854.697,499
78854.702,502
78854.708,500
78854.713,497
78854.718,499
78854.723,500
78854.729,498
78854.734,496
78854.739,499
78854.744,500
78854.75,498
78854.755,497
78854.76,500
78854.765,501
78854.771,499
78854.776,500
78854.781,503
78854.786,502
78854.792,500
78854.797,500
78854.802,503
78854.807,500
78854.813,498
78854.818,499
78854.823,501
78854.828,498
78854.834,496
78854.839,498
78854.844,499
78854.85,495
78854.855,495
78854.86,497
78854.865,497
78854.871,493
78854.876,493
78854.881,495
78854.886,494
78854.892,491
78854.897,492
78854.902,495
78854.907,494
78854.913,492
78854.918,494
78854.923,497
78854.928,496
78854.934,495
78854.939,498
78854.944,498
78854.949,495
78854.955,494
78854.96,497
78854.965,497
78854.97,493
78854.976,494
78854.981,496
78854.986,494
78854.991,491
78854.997,491
78855.002,494
78855.007,491
78855.012,489
78855.018,490
78855.023,492
78855.028,490
78855.033,488
78855.039,492
78855.044,495
78855.049,492
78855.055,491
78855.06,495
78855.065,496
78855.07,493
78855.076,493
78855.081,496
78855.086,496
78855.091,492
78855.097,493
78855.102,495
78855.107,492
78855.112,489
78855.118,490
78855.123,492
78855.128,488
78855.133,486
78855.139,489
78855.144,490
78855.149,487
78855.154,485
78855.16,488
78855.165,487
78855.17,483
78855.175,482
78855.181,486
78855.186,484
78855.191,482
78855.196,483
78855.202,486
78855.207,485
78855.212,482
78855.217,484
78855.223,486
78855.228,483
78855.233,480
78855.239,481
78855.244,482
78855.249,477
78855.254,475
78855.26,478
78855.265,478
78855.27,474
78855.275,475
78855.281,479
78855.286,481
78855.291,480
78855.296,485
78855.302,492
78855.307,497
78855.312,501
78855.317,511
78855.323,521
78855.328,528
78855.333,537
78855.338,551
78855.344,564
78855.349,573
78855.354,583
78855.359,597
78855.365,610
78855.37,617
78855.375,626
78855.38,638
78855.386,644
78855.391,648
78855.396,655
78855.401,662
78855.407,664
78855.412,664
78855.417,667
78855.423,669
78855.428,666
78855.433,662
78855.438,661
78855.444,658
78855.449,651
78855.454,644
78855.459,641
78855.465,636
78855.47,627
78855.475,620
78855.48,616
78855.486,608
78855.491,599
78855.496,593
78855.501,591
78855.507,583
78855.512,575
78855.517,571
78855.522,569
78855.528,563
78855.533,557
78855.538,557
78855.543,556
78855.549,550
78855.554,548
78855.559,549
78855.564,547
78855.57,543
78855.575,541
78855.58,543
78855.585,542
78855.591,539
78855.596,540
78855.601,543
78855.607,542
78855.612,540
78855.617,542
78855.622,545
78855.628,543
78855.633,542
78855.638,544
78855.643,546
78855.649,543
78855.654,541
78855.659,544
78855.664,545
78855.67,543
78855.675,543
78855.68,546
78855.685,545
78855.691,543
78855.696,545
78855.701,547
78855.706,545
78855.712,544
78855.717,546
78855.722,548
78855.727,546
78855.733,545
78855.738,549
78855.743,550
78855.748,548
78855.754,547
78855.759,550
78855.764,548
78855.77,546
78855.775,545
78855.78,547
78855.785,546
78855.791,542
78855.796,543
78855.801,544
78855.806,541
78855.812,538
78855.817,538
78855.822,538
78855.827,534
78855.833,530
78855.838,531
78855.843,531
78855.848,526
78855.854,523
78855.859,524
78855.864,523
78855.869,518
78855.875,517
78855.88,519
78855.885,517
78855.89,514
78855.896,514
78855.901,516
78855.906,514
78855.911,510
78855.917,512
78855.922,514
78855.927,511
78855.932,510
78855.938,512
78855.943,512
78855.948,510
78855.954,509
78855.959,512
78855.964,512
78855.969,508
78855.975,508
78855.98,511
78855.985,510
78855.99,507
78855.996,507
78856.001,510
78856.006,508
78856.011,506
78856.017,507
78856.022,509
78856.027,506
78856.032,503
78856.038,505
78856.043,507
78856.048,503
78856.053,502
78856.059,504
78856.064,504
78856.069,501
78856.074,500
78856.08,502
78856.085,501
78856.09,497
78856.095,498
78856.101,500
78856.106,497
78856.111,495
78856.116,496
78856.122,496
78856.127,494
78856.132,491
78856.138,493
78856.143,493
78856.148,490
78856.153,489
78856.159,492
78856.164,492
78856.169,488
78856.174,487
78856.18,490
78856.185,489
78856.19,486
78856.195,487
78856.201,489
78856.206,488
78856.211,485
78856.216,487
78856.222,490
78856.227,489
78856.232,488
78856.237,492
78856.243,494
78856.248,493
78856.253,493
78856.258,496
78856.264,497
78856.269,494
78856.274,493
78856.279,496
78856.285,495
78856.29,491
78856.295,491
78856.3,492
78856.306,490
78856.311,486
78856.316,487
78856.322,488
78856.327,486
78856.332,483
78856.337,484
78856.343,485
78856.348,482
78856.353,481
78856.358,484
78856.364,484
78856.369,482
78856.374,482
78856.379,485
78856.385,484
78856.39,481
78856.395,482
78856.4,484
78856.406,482
78856.411,479
78856.416,479
78856.421,481
78856.427,478
78856.432,476
78856.437,477
78856.442,478
78856.448,475
78856.453,473
78856.458,478
78856.463,481
78856.469,481
78856.474,483
78856.479,490
78856.484,495
78856.49,497
78856.495,504
78856.5,514
78856.505,521
78856.511,528
78856.516,539
78856.521,551
78856.527,560
78856.532,568
78856.537,580
78856.542,592
78856.548,598
78856.553,606
78856.558,618
78856.563,627
78856.569,631
78856.574,637
78856.579,645
78856.584,649
78856.59,649
78856.595,652
78856.6,655
78856.605,654
78856.611,650
78856.616,650
78856.621,649
78856.626,643
78856.632,636
78856.637,633
78856.642,630
78856.647,621
78856.653,613
78856.658,609
78856.663,603
78856.668,593
78856.674,586
78856.679,583
78856.684,577
78856.69,568
78856.695,563
78856.7,560
78856.705,553
78856.711,545
78856.716,542
78856.721,541
78856.726,535
78856.732,529
78856.737,529
78856.742,528
78856.747,523
78856.753,521
78856.758,522
78856.763,521
78856.768,517
78856.774,516
78856.779,518
78856.784,518
78856.789,515
78856.795,517
78856.8,520
78856.805,519
78856.81,516
78856.816,518
78856.821,522
78856.826,520
78856.831,520
78856.837,524
78856.842,528
78856.847,527
78856.852,528
78856.858,534
78856.863,536
78856.868,535
78856.874,536
78856.879,540
78856.884,541
78856.889,539
78856.895,541
78856.9,545
78856.905,544
78856.91,541
78856.916,543
78856.921,545
78856.926,542
78856.931,539
78856.937,540
78856.942,540
78856.947,535
78856.952,533
78856.958,534
78856.963,533
78856.968,528
78856.973,526
78856.979,526
78856.984,524
78856.989,521
78856.994,520
78857.0,522
78857.005,520
78857.01,516
78857.015,517
78857.021,518
78857.026,515
78857.031,511
78857.036,512
78857.042,512
78857.047,508
78857.052,506
78857.058,508
78857.063,507
78857.068,503
78857.073,501
78857.079,503
78857.084,500
78857.089,496
78857.094,495
78857.1,496
78857.105,494
78857.11,490
78857.115,491
78857.121,493
78857.126,490
78857.131,487
78857.136,490
78857.142,490
78857.147,487
78857.152,486
78857.157,489
78857.163,490
78857.168,486
78857.173,487
78857.178,491
78857.184,491
78857.189,488
78857.194,489
78857.199,492
78857.205,492
78857.21,490
78857.215,492
78857.22,495
78857.226,493
78857.231,491
78857.236,494
78857.242,496
78857.247,494
78857.252,493
78857.257,497
78857.263,498
78857.268,496
78857.273,496
78857.278,499
78857.284,499
78857.289,496
78857.294,497
78857.299,500
78857.305,498
78857.31,495
78857.315,496
78857.32,498
78857.326,495
78857.331,493
78857.336,495
78857.341,496
78857.347,493
78857.352,491
78857.357,493
78857.362,494
78857.368,490
78857.373,489
78857.378,491
78857.383,489
78857.389,485
78857.394,484
78857.399,487
78857.404,485
78857.41,481
78857.415,482
78857.42,484
78857.425,482
78857.431,482
78857.436,484
78857.441,488
78857.447,488
78857.452,491
78857.457,499
78857.462,505
78857.468,510
78857.473,517
78857.478,529
78857.483,538
78857.489,545
78857.494,556
78857.499,569
78857.504,578
78857.51,587
78857.515,598
78857.52,611
78857.525,618
78857.531,624
78857.536,633
78857.541,641
78857.546,644
78857.552,646
78857.557,653
78857.562,655
78857.567,653
78857.573,652
78857.578,654
78857.583,652
78857.588,647
78857.594,644
78857.599,643
78857.604,638
78857.61,631
78857.615,627
78857.62,623
78857.625,615
78857.631,606
78857.636,602
78857.641,597
78857.646,588
78857.652,581
78857.657,577
78857.662,573
78857.667,565
78857.673,560
78857.678,559
78857.683,555
78857.688,550
78857.694,548
78857.699,548
78857.704,544
78857.709,539
78857.715,538
78857.72,538
78857.725,533
78857.73,530
78857.736,529
78857.741,529
78857.746,524
78857.751,522
78857.757,524
78857.762,523
78857.767,519
78857.772,518
78857.778,520
78857.783,519
78857.788,515
78857.794,515
78857.799,518
78857.804,517
78857.809,513
78857.815,514
78857.82,517
78857.825,515
78857.83,514
78857.836,516
78857.841,518
78857.846,516
78857.851,514
78857.857,518
78857.862,519
78857.867,517
78857.872,517
78857.878,521
78857.883,523
78857.888,520
78857.893,523
78857.899,527
78857.904,527
78857.909,525
78857.914,527
78857.92,531
78857.925,529
78857.93,528
78857.935,530
78857.941,532
78857.946,528
78857.951,527
78857.957,529
78857.962,528
78857.967,524
78857.972,521
78857.978,522
78857.983,519
78857.988,513
78857.993,511
78857.999,511
78858.004,507
78858.009,502
78858.014,502
78858.02,502
78858.025,498
78858.03,493
78858.035,493
78858.041,493
78858.046,488
78858.051,486
78858.056,488
78858.062,487
78858.067,483
78858.072,481
78858.077,484
78858.083,483
78858.088,480
78858.093,479
78858.098,481
78858.104,479
78858.109,477
78858.114,480
78858.119,481
78858.125,479
78858.13,478
78858.135,480
78858.141,482
78858.146,479
78858.151,479
78858.156,483
78858.162,485
78858.167,482
78858.172,482
78858.177,486
78858.183,486
78858.188,483
78858.193,484
78858.198,486
78858.204,485
78858.209,481
78858.214,481
78858.219,484
78858.225,481
78858.23,480
78858.235,481
78858.24,483
78858.246,480
78858.251,478
78858.256,481
78858.261,482
78858.267,479
78858.272,478
78858.277,482
78858.282,482
78858.288,480
78858.293,481
78858.298,484
78858.303,484
78858.309,482
78858.314,483
78858.319,486
78858.325,484
78858.33,482
78858.335,483
78858.34,484
78858.346,481
78858.351,478
78858.356,480
78858.361,480
78858.367,476
78858.372,474
78858.377,476
78858.382,475
78858.388,472
78858.393,471
78858.398,473
78858.403,471
78858.409,469
78858.414,470
78858.419,471
78858.424,469
78858.43,465
78858.435,466
78858.44,468
78858.445,464
78858.451,464
78858.456,467
78858.461,468
78858.466,464
78858.472,464
78858.477,467
78858.482,467
78858.487,464
78858.493,466
78858.498,470
78858.503,469
78858.509,468
78858.514,470
78858.519,472
78858.524,472
78858.53,470
78858.535,471
78858.54,473
78858.545,470
78858.551,468
78858.556,471
78858.561,471
78858.566,467
78858.572,465
78858.577,467
78858.582,466
78858.587,462
78858.593,462
78858.598,464
78858.603,463
78858.608,460
78858.614,461
78858.619,464
78858.624,462
78858.629,460
78858.635,462
78858.64,465
78858.645,463
78858.65,462
78858.656,465
78858.661,468
78858.666,466
78858.671,466
78858.677,470
78858.682,470
78858.687,467
78858.693,468
78858.698,470
78858.703,469
78858.708,466
78858.714,467
78858.719,470
78858.724,468
78858.729,465
78858.735,467
78858.74,468
78858.745,465
78858.75,463
78858.756,466
78858.761,467
78858.766,463
78858.771,462
78858.777,465
78858.782,465
78858.787,462
78858.792,462
78858.798,465
78858.803,466
78858.808,463
78858.813,464
78858.819,467
78858.824,465
78858.829,463
78858.834,464
78858.84,467
78858.845,463
78858.85,462
78858.855,464
78858.861,464
78858.866,461
78858.871,459
78858.877,461
78858.882,460
78858.887,455
78858.892,454
78858.898,456
78858.903,453
78858.908,448
78858.913,448
78858.919,450
78858.924,447
78858.929,444
78858.934,446
78858.94,447
78858.945,446
78858.95,446
78858.955,452
78858.961,458
78858.966,460
78858.971,466
78858.976,476
78858.982,485
78858.987,489
78858.992,500
78858.997,513
78859.003,521
78859.008,528
78859.013,539
78859.018,550
78859.024,556
78859.029,562
78859.034,571
78859.039,579
78859.045,582
78859.05,586
78859.055,592
78859.061,597
78859.066,597
78859.071,598
78859.076,602
78859.082,602
78859.087,597
78859.092,596
78859.097,595
78859.103,590
78859.108,584
78859.113,581
78859.118,578
78859.124,572
78859.129,564
78859.134,560
78859.139,557
78859.145,548
78859.15,540
78859.155,538
78859.16,534
78859.166,527
78859.171,522
78859.176,522
78859.181,519
78859.187,513
78859.192,511
78859.197,512
78859.202,510
78859.208,506
78859.213,507
78859.218,508
78859.224,505
78859.229,501
78859.234,502
78859.239,504
78859.245,501
78859.25,499
78859.255,500
78859.26,501
78859.266,498
78859.271,496
78859.276,499
78859.281,498
78859.287,495
78859.292,495
78859.297,498
78859.302,498
78859.308,495
78859.313,496
78859.318,499
78859.323,498
78859.329,496
78859.334,498
78859.339,501
78859.344,499
78859.35,499
78859.355,502
78859.36,504
78859.365,502
78859.371,502
78859.376,506
78859.381,508
78859.386,506
78859.392,507
78859.397,510
78859.402,509
78859.408,505
